debug/a1_2_std,debug/q2,idle_time,debug/backup,debug/log_pi,debug/log_pi_std,episode_length_test,debug/a2_1_std,return_train,debug/a1_2,debug/a2_0_std,training_step_duration,debug/a_2,debug/q_a1,debug/a2_2_std,debug/demo_sampling_weight,_timestamp,debug/demo_fraction_in_batch,debug/a1_0,debug/a_1,episode_length_train,_runtime,debug/logp_a2,debug/a1_1,losses/loss_actor,_step,debug/d,debug/a_2_std,round_time,debug/q_a1_std,debug/a2_0,debug/q_a1_targ,debug/q1,debug/q_a1_targ_std,debug/backup_std,debug/logp_a2_std,debug/d_std,debug/a2_1,sampling_duration,debug/a_0_std,debug/actor_grad_norm,losses/loss_critic,debug/r,debug/a2_2,debug/a1_1_std,debug/critic_grad_norm,debug/a_1_std,memory_len,debug/a_0,lrs/actor_lr,lrs/critic_lr,debug/a1_0_std,debug/q2_std,return_test,debug/r_std,debug/q1_std
0.5849179945,22.3074239053,0.0,22.2687187907,-1.9840266927,0.3982187801,0,0.5864736283,7.2777261734,0.0979862977,0.5886310152,0.053910265,0.0633213014,22.2860385037,0.5847749756,1.0,1772107039.971215,0.5766666667,-0.0249486157,0.0463084472,462.0,17090.2906143,-1.9849571327,-0.0447938704,-22.3058806714,619,0.0002669271,0.715060511,29.3277885914,8.7698253902,-0.0241712876,22.1554184811,22.2776564929,8.98365722,8.9390524264,0.3969207759,0.005780375,-0.0488513144,0.0427741241,0.4741308631,0.0169055348,0.1675693614,0.3314175389,0.0960947675,0.589036031,7.6705467911,0.381973636,296033,0.4634493849,1e-05,5e-05,0.5892225285,8.8761638025,0,0.1261718435,8.8955390767
0.5879231995,20.3215316925,0.0,20.2898414796,-1.9802069346,0.4004746651,0,0.5885702693,34.3487281799,0.0686975279,0.5893612744,0.0543131646,0.0726582017,20.3447350236,0.5885988724,1.0,1772107353.2674332,0.6257617188,0.0147006427,0.0443368641,1442.0,17090.2916142,-1.9808614771,-0.0614634887,-20.3645713549,620,0.0002929688,0.7194255334,29.4464933872,11.7602768999,0.0163245342,20.1078352426,20.401557512,12.1608467448,12.0198527336,0.4017315306,0.0059371385,-0.0594865942,0.0429306221,0.463804428,0.0178234278,0.3312551501,0.3392000345,0.0713692962,0.5883470772,10.662372613,0.3603023632,297476,0.5177726668,1e-05,5e-05,0.5895298586,11.9930912493,0,0.1401263837,12.0024503009
0.5911773843,18.2658897277,0.0,18.195946688,-1.9977025791,0.3732822464,0,0.588570832,34.3487281799,0.045517754,0.5888754459,0.0560790165,0.0650691175,18.2251800411,0.5898825761,1.0,1772107353.2689333,0.5366666667,0.0149269329,0.0458388956,1442.0,17090.2926153,-1.9986083452,0.0007768198,-18.2451615048,621,0.0002734375,0.704118252,30.3756458759,9.9807492683,0.0152262086,18.0446038487,18.169739167,10.3125514102,10.2163363574,0.3713879631,0.0059276889,0.0009940536,0.0442927893,0.4827216572,0.0171565653,0.2301798856,0.3061289464,0.0439376437,0.5889355914,9.4359285819,0.3915409936,297476,0.4374402426,1e-05,5e-05,0.5898057097,10.1927821356,0,0.1241122033,10.19408961
0.5882453469,14.883030097,0.0,14.8227061668,-1.9984334099,0.3701143322,0,0.5874761619,23.0769023895,0.010286167,0.5898500013,0.0553317293,0.0634529159,14.938856014,0.5892651021,1.0,1772107353.2699327,0.5033333333,0.0178089498,0.0366016213,1347.0,17090.2936154,-1.9990671126,-0.0087656309,-14.9588448566,622,0.0002278646,0.6939627022,30.048150301,10.7142125287,0.017104444,14.6678122162,15.0300236784,11.1379712029,11.0415763581,0.3718317744,0.0048964916,-0.0105874277,0.0437258101,0.4898863444,0.0180879148,0.3185421753,0.2830012372,0.0068074925,0.5875984812,11.8093367122,0.4048598203,298824,0.411483098,1e-05,5e-05,0.5917171494,10.9654514891,0,0.1220570977,10.9447812223
0.5898160674,20.8815013251,0.0,20.786526336,-1.998721116,0.3720941176,0,0.5890640163,16.971534729,0.0286638529,0.5906434415,0.0529043825,0.0727903257,20.8602031052,0.5895021315,1.0,1772107353.2709339,0.5757617188,0.0086713123,0.0405929255,895.6666666667,17090.2946198,-1.9998356509,0.0317263634,-20.8802100282,623,0.0003450521,0.7149069295,28.809088707,9.7559894139,0.0064589903,20.6572853943,20.8987866652,10.0552017538,9.9929214283,0.3716105736,0.0071156498,0.0326559947,0.042226553,0.4741407537,0.0176539687,0.2516730234,0.3251347865,0.0267909099,0.5886206307,10.4509591561,0.3814856061,299495,0.4691887788,1e-05,5e-05,0.590574797,9.8844293517,0,0.1332554101,9.9359033799
0.5902484802,20.1920673833,0.0,20.159417615,-1.9954852204,0.3743564603,0,0.5883410124,14.5603885651,0.018012977,0.5907095536,0.0532230361,0.0612309054,20.2029089065,0.5904073767,1.0,1772107353.2714345,0.57,-0.0154543538,0.0402422562,489.3333333333,17090.2956237,-1.9980299819,-0.003744165,-20.2228873019,624,0.0003125,0.7077725726,28.8400034904,10.1766382144,-0.0138675969,20.0262812545,20.2439893927,10.4423394261,10.3644372898,0.375160443,0.0065520771,-0.0010914306,0.0420539284,0.4741645104,0.0174297576,0.2514581525,0.3186215212,0.015179626,0.5895812768,11.8963416175,0.3814677577,300375,0.4647157777,1e-05,5e-05,0.5904025557,10.3297925697,0,0.1304016355,10.3243965026
0.5914277214,22.2846731276,0.0,22.2406124058,-2.0007746474,0.3681694117,0,0.5897477959,16.6529979706,0.0147744649,0.590162939,0.053347911,0.0708670389,22.26144116,0.5922644991,1.0,1772107353.2724388,0.6166666667,-0.0164670602,0.039509353,288.0,17090.2966227,-1.9998615762,-0.0357586412,-22.2814393555,625,0.0002604167,0.719421131,28.8654091358,10.5501879257,-0.0159517181,22.1032226028,22.217626232,10.825928158,10.746076587,0.3707687177,0.0055465627,-0.0352363256,0.0419942466,0.466294278,0.0165880405,0.2282334823,0.3442656328,0.0144986703,0.5886638614,10.2418100957,0.3663834688,300375,0.5012806425,1e-05,5e-05,0.5897068254,10.6902659698,0,0.1300854512,10.7491063994
0.5909422245,20.9962738978,0.0,20.9379880636,-1.995300024,0.3759426534,0,0.5881337605,20.1387500763,0.0008958237,0.5883955747,0.0540063739,0.0689479982,20.9812271556,0.5918228008,1.0,1772107353.2734427,0.61,0.0236899269,0.0485515504,638.0,17090.2971228,-1.9959317267,0.0017762813,-21.0012070323,626,0.0002148438,0.716022625,29.2880506516,11.3316564423,0.0221382413,20.8042167016,20.9946665417,11.6141760149,11.5346418738,0.375820755,0.0046018637,0.0015353384,0.0426902048,0.4672841355,0.0184877929,0.2558475687,0.3302708392,-0.0019629727,0.589496539,11.3310389803,0.3673692908,301014,0.5041546869,1e-05,5e-05,0.5892013413,11.4881538427,0,0.1386863197,11.492175681
0.5895470556,22.5710354126,0.0,22.4587919067,-1.9982311678,0.3710287982,0,0.5872892793,16.529335022,-0.0039634189,0.5895632335,0.0591799323,0.0686513339,22.5387207334,0.5898904061,1.0,1772107353.2744417,0.5966666667,-0.0012969926,0.0361708026,650.0,17090.297623,-1.9970738085,-0.0419172397,-22.5587077295,627,0.0002799479,0.7160585781,30.8888428211,9.7920384957,-0.0037536371,22.3373266175,22.5174856269,10.0691605171,10.0084801203,0.3711360201,0.005902006,-0.0411794217,0.0428387483,0.4699791113,0.0171601289,0.2253161996,0.3375021711,-0.0047308989,0.5870635766,10.5063916764,0.3739491586,301671,0.487988542,1e-05,5e-05,0.5896818181,9.9397854451,0,0.1309939282,9.9629238341
0.5898793058,18.6169222022,0.0,18.5242065345,-1.9863285581,0.3871599216,0,0.5862670734,14.7246284485,-0.0183121692,0.5903533024,0.0539293965,0.065182502,18.5811964257,0.5900430981,1.0,1772107353.274942,0.5466666667,0.0005441085,0.0544071079,656.0,17090.2983174,-1.9902774195,0.0276849775,-18.6010937912,628,0.0003971354,0.7019023581,29.2468950748,10.4377844318,0.0018949508,18.3917667148,18.5676763584,10.737484135,10.6618220003,0.3881948644,0.0088131517,0.0261962314,0.0426667507,0.4799509377,0.0179703863,0.2396731274,0.3057425951,-0.0174032509,0.5857654899,10.108530878,0.3867476377,301671,0.4447896056,1e-05,5e-05,0.5904583728,10.6120797722,0,0.1271916313,10.5756952393
0.5911527447,21.2551050338,0.0,21.2563572024,-1.9909831409,0.38563009,0,0.5848789082,14.7246284485,-0.0365093286,0.5887025142,0.0555228488,0.0650422589,21.2569682729,0.5912930608,1.0,1772107353.2754421,0.56,-0.0223818176,0.0435474959,656.0,17409.7366026,-1.9914905194,0.074994851,-21.2768691295,629,0.0003385417,0.7105083144,29.875323534,9.3976982474,-0.0232471338,21.1353321804,21.2574202487,9.6245199827,9.5644559946,0.3884158577,0.0074873265,0.0753689013,0.0431740292,0.4779066002,0.0165011524,0.1932416965,0.3246628408,-0.0347900655,0.583971292,8.8941741321,0.3860278779,301671,0.4552304758,1e-05,5e-05,0.5899823143,9.561008846,0,0.1255398843,9.5352864476
0.5898167264,16.4819580607,0.0,16.3396817882,-1.9717933842,0.4104674355,0,0.5874640171,9.7558517456,-0.0497192541,0.5907949318,0.0563191533,0.0706420586,16.4984188871,0.5897752905,1.0,1772107672.7261248,0.5933333333,0.0090608739,0.046402155,1136.0,17409.7371024,-1.9723146609,0.0527849585,-16.5181453727,630,0.0002734375,0.7062757423,30.845728159,13.1901502885,0.0112177435,16.1706862332,16.5420532918,13.6949960073,13.5731595979,0.4127869114,0.0059276889,0.0511625559,0.0451430408,0.4701467128,0.020396515,0.3862418628,0.3091266053,-0.0472071871,0.5874036221,13.8966257503,0.3713919448,303519,0.4805872466,1e-05,5e-05,0.5897355558,13.4535129033,0,0.1365257121,13.4252829899
0.5911052746,16.0021792431,0.0,15.9387445812,-2.0028855109,0.3552474317,0,0.5886980567,15.5854511261,-0.0149357412,0.5889877659,0.0553970877,0.0641444568,16.0159243133,0.5915391139,1.0,1772107672.7271245,0.5433333333,0.002556534,0.0334051865,284.0,17409.7376028,-2.0052522715,-0.0358508402,-16.035954096,631,0.000234375,0.70162591,30.0281465054,11.9161213948,0.0033743704,15.7705646418,16.0489011708,12.3404305168,12.2195388091,0.3539185401,0.0050438055,-0.0326070341,0.0437242738,0.481107589,0.0177836021,0.3558106069,0.3001676367,-0.0117351794,0.5906380965,13.545141991,0.3904462307,303519,0.4460977717,1e-05,5e-05,0.589942257,12.1603054543,0,0.1286381614,12.27497566
0.5902219178,21.5363377292,0.0,21.4031010658,-2.0121606735,0.3394122705,0,0.5885956317,15.5854511261,-0.0060561269,0.589524918,0.0536723256,0.0683258758,21.470683607,0.5893192075,1.0,1772107672.7271245,0.6,0.0079261778,0.0388167056,284.0,17409.7381026,-2.012765787,-0.020566986,-21.4907885353,632,0.0002473958,0.7184895823,29.1679925919,10.6371182952,0.006262848,21.2567202299,21.4023695064,11.012851671,10.9185432484,0.3409178108,0.0054249317,-0.0185913525,0.0426816122,0.4694830086,0.0166891572,0.2623706999,0.339427384,-0.0036756465,0.5874509857,9.1468224118,0.3725253734,303519,0.4881615944,1e-05,5e-05,0.5884210561,10.7614521786,0,0.1300826878,10.9016971956
0.5899307998,20.2644530469,0.0,20.1959472584,-2.0149285742,0.3288406743,0,0.5885451303,25.9147911072,-0.0182497147,0.589723861,0.0562388428,0.0650373514,20.2961685011,0.5884570968,1.0,1772107672.727625,0.5633333333,-0.031212928,0.0424537834,1593.3333333333,17409.7386063,-2.0151033274,0.0045386353,-20.3163213546,633,0.0003190104,0.7082493321,30.7579898834,9.7951858773,-0.0316427521,20.0527766046,20.329187914,10.2180608948,10.122274941,0.3269269464,0.0068723879,0.0052482666,0.0452519814,0.4778518765,0.0168762238,0.3019442604,0.3209624076,-0.0198641693,0.5889756787,12.5560754577,0.3861900176,305768,0.4581011704,1e-05,5e-05,0.5881358113,10.1725385783,0,0.1264039093,9.9331698988
0.5891057364,19.8262200119,0.0,19.8066201373,-2.0071082671,0.3486836665,0,0.5895843699,21.4233474731,-0.0063335741,0.5900699462,0.0536890578,0.0699207049,19.8528511799,0.5899084403,1.0,1772107672.7281249,0.59,-0.0257897796,0.04177756,1714.6666666667,17409.7391033,-2.0068829048,-0.0001923113,-19.872898633,634,0.0002929688,0.7119938936,29.3645994663,11.4326538273,-0.0226734008,19.6310834957,19.8723068459,11.7947033664,11.6494182239,0.3482633826,0.0062831322,-0.0001611248,0.043149937,0.473081858,0.0176153068,0.320720964,0.3242682637,0.0006778543,0.5885703349,13.4882894606,0.3713996359,306417,0.4790326731,1e-05,5e-05,0.5880200652,11.6778415253,0,0.1343199496,11.6396244009
0.5869792183,24.0615669655,0.0,24.0753315378,-2.0172231666,0.324080734,0,0.5880885438,2.111115694,0.0205842819,0.5893391238,0.0542717838,0.069011972,24.0936110313,0.5871040211,1.0,1772107672.7286284,0.5933333333,-0.0120871162,0.0410801933,648.0,17409.7396028,-2.0157150408,0.017194901,-24.1137737128,635,0.0002799479,0.7189717927,29.3247504234,8.8785923332,-0.0156534518,23.9627289979,24.1093469449,9.1294692868,9.0700331901,0.3239134768,0.0059885044,0.018627291,0.0426321959,0.4717517418,0.016061779,0.1820459095,0.3462949036,0.024028349,0.5889368661,8.1199099614,0.3754699067,306417,0.4836413451,1e-05,5e-05,0.5903611592,9.020828114,0,0.1255814967,8.9814501514
0.5900081553,20.6338540938,0.0,20.5612290744,-2.0190032097,0.3182768204,0,0.5894353527,9.0833377838,-0.0055198528,0.5901988868,0.0529581022,0.0659601773,20.6227331956,0.5905877727,1.0,1772107672.7291257,0.5633333333,-0.0296169866,0.0477350616,535.0,17409.7396028,-2.0184800152,0.0024463717,-20.6429062995,636,0.000234375,0.7087489458,28.9394114017,10.1433532743,-0.0315399084,20.4318150565,20.6635875853,10.4632490595,10.3683588356,0.3195499129,0.0051303039,0.0022524538,0.0426665847,0.4773690031,0.016743001,0.2410578524,0.3170445844,-0.0083199493,0.5894550874,9.3076651762,0.3799395554,307436,0.4613454138,1e-05,5e-05,0.5898519601,10.2980467687,0,0.1268937355,10.2992378267
0.5908530686,21.3588421556,0.0,21.2449914339,-2.0145331705,0.3316692084,0,0.5884423008,7.7343173027,-0.0066794943,0.5896685874,0.0546208374,0.0731707894,21.3480942551,0.5907718261,1.0,1772107672.729625,0.59,0.0069830255,0.0356831688,429.0,17409.7401033,-2.0138819555,0.0192091119,-21.3682290735,637,0.0001888021,0.7153264101,29.5320858955,11.115346392,0.0069757785,21.1079663563,21.3911314096,11.4896254889,11.3851672556,0.3298226692,0.0040991065,0.0176955191,0.0429114636,0.4738100659,0.0170886342,0.2976893194,0.3294174496,-0.0046088594,0.5885876713,12.3759003271,0.3717292009,307436,0.4826695071,1e-05,5e-05,0.5900178508,11.3338467805,0,0.135385808,11.2629163476
0.5902264394,24.4404931553,0.0,24.3983430665,-2.0050914756,0.3540679765,0,0.5900924351,7.7343173027,-0.0001985753,0.5888458246,0.0559807293,0.0755252867,24.4429766727,0.5915763299,1.0,1772107672.7301257,0.6766666667,0.0039639948,0.0454767176,429.0,17409.7406043,-2.0048201887,-0.0272288191,-24.4630269151,638,0.0002539062,0.7291174765,30.0585436821,11.7354091467,0.0056562596,24.2443002352,24.4496575191,12.0678894154,11.9535335716,0.3552754448,0.0054857472,-0.0273630873,0.0429100458,0.4544787413,0.016834838,0.2717103334,0.3697763648,0.0021339787,0.5890844965,10.0409497806,0.3470344908,307436,0.5468623407,1e-05,5e-05,0.5875620325,11.9000076457,0,0.1389297052,11.9117201664
0.5914291432,18.924332846,0.0,18.8343780076,-1.9997951221,0.3667155,0,0.586570823,25.6393241882,0.0138561116,0.5901340991,0.0564944394,0.0759108585,18.9052932366,0.5915278117,1.0,1772107672.7306266,0.5966666667,-0.0324717051,0.0491402892,1141.6666666667,17723.6593859,-2.0003832614,-0.0469124288,-18.9252812029,639,0.0002994792,0.7107955237,30.4334990978,12.6877937315,-0.0324777902,18.672792262,18.8985016449,13.0970459515,12.9704587726,0.3671475238,0.0062574493,-0.0462028053,0.0437307024,0.4701810106,0.0186139399,0.3454850412,0.3210296191,0.0151045663,0.5876673406,12.7212208435,0.3696378977,308935,0.4892408371,1e-05,5e-05,0.5897613962,12.8729397561,0,0.1396365231,12.92350333
0.5890472039,20.2581162816,0.0,20.2195877243,-2.0153468402,0.3332709668,0,0.5868436386,13.447889328,0.0101898048,0.589635933,0.055512894,0.0581779362,20.2165501796,0.5898558897,1.0,1772107986.6614003,0.53,-0.0195830745,0.0413570233,427.0,17723.6603883,-2.0147721446,-0.0491377605,-20.2366878384,640,0.0002213542,0.7043961402,30.2594006062,9.5819498857,-0.0183278608,20.0983127727,20.1595541759,9.8548790262,9.7704045643,0.3322937734,0.0048356761,-0.0470467086,0.0444470167,0.4841829927,0.016054821,0.2194380485,0.3123973642,0.0088144101,0.5867211366,10.8158790864,0.396648443,309808,0.4314042376,1e-05,5e-05,0.5893364183,9.736707842,0,0.1214997925,9.7527021617
0.58882568,21.2660264761,0.0,21.2397814565,-2.0053542145,0.360755551,0,0.5893550831,10.4679298401,0.0516756416,0.5872269138,0.053520991,0.0693943288,21.2595870972,0.5890505409,1.0,1772107986.6624029,0.5866666667,0.0159860342,0.0407744285,461.0,17723.6608911,-2.0043637327,-0.0417642257,-21.2796299831,641,0.0002539062,0.715377471,29.2566189766,10.8778705921,0.0178977033,21.1018951898,21.256026878,11.1874400479,11.0891718974,0.3578641056,0.0055722456,-0.0420893305,0.0427897223,0.4726398371,0.0169536214,0.2500043568,0.3303372539,0.0499897732,0.5891598944,10.8938423804,0.3777579841,309808,0.4776135031,1e-05,5e-05,0.5887112812,11.0081716981,0,0.1314049874,11.0214136479
0.588032705,20.1926634341,0.0,20.1790915814,-1.997989833,0.3792525761,0,0.586442608,10.4679298401,0.0451738429,0.5853839542,0.0539882318,0.058935218,20.1946812971,0.5896219659,1.0,1772107986.6629057,0.5266666667,0.0587237291,0.0338203189,461.0,17723.6613918,-1.9945958289,-0.0576153908,-20.2146263875,642,0.0003190104,0.7047319673,29.2846462727,9.5916937772,0.0604087871,20.0555033966,20.1863534778,9.8535493761,9.7655429302,0.3795733738,0.0067858894,-0.0562216686,0.0427627865,0.485019847,0.0161139421,0.1839996324,0.3103791564,0.0480680391,0.5863271526,7.7454333366,0.3948436257,309808,0.4170106746,1e-05,5e-05,0.5826553828,9.7247540845,0,0.1206512153,9.7134019776
0.5900298127,16.7898346165,0.0,16.6361717801,-1.9944653789,0.3781426308,0,0.5880794903,10.4679298401,0.0123771795,0.589976696,0.0533562613,0.0730190309,16.743000756,0.5909934151,1.0,1772107986.6634064,0.55,0.026136002,0.0407382453,461.0,17723.6623422,-1.9955111317,-0.0563396075,-16.7629386331,643,0.0002083333,0.7027228546,29.1539447308,13.1299815551,0.0250583929,16.4647648676,16.7393754337,13.602901299,13.4403532398,0.3785682274,0.0043680514,-0.0585107822,0.0428186703,0.4799506559,0.0192608351,0.3683495745,0.2998565095,0.010749031,0.5870734998,15.028038364,0.3860855729,309808,0.4425180892,1e-05,5e-05,0.5899281746,13.3195474752,0,0.1348624654,13.3306067516
0.5888104002,21.0799221965,0.0,21.1404832894,-2.0100193357,0.3441869195,0,0.5886494368,46.6643676758,-0.017138413,0.587803703,0.055023396,0.064893374,21.1367313782,0.5884423306,1.0,1772107986.6639059,0.5866666667,-0.0292202916,0.046319629,2039.0,17723.6628918,-2.0086258193,0.0038864699,-21.1568127831,644,0.0003190104,0.7150871034,29.8548254967,10.668125907,-0.0290639535,20.9810246955,21.2171393749,10.9891034816,10.8649611543,0.3419922422,0.0069588863,0.0006394374,0.0435133259,0.4718497893,0.0182242634,0.271899728,0.3353663634,-0.0152284267,0.5890220451,10.624743909,0.3779822699,311848,0.468259316,1e-05,5e-05,0.5885393308,10.8224350641,0,0.1244452787,10.9306835737
0.5902778741,14.90641238,0.0,15.0808730021,-2.0106804438,0.3457041206,0,0.5895966234,18.840007782,0.0049793864,0.590623881,0.0535923354,0.0585448769,15.0298006978,0.5911283455,1.0,1772107986.664357,0.5066666667,-0.0139704326,0.0407470801,1217.6666666667,17723.6633917,-2.0076721422,-0.0303859149,-15.0498937971,645,0.0002473958,0.6959632824,29.1748726368,11.9264538223,-0.0159177997,14.869745658,15.1420557278,12.3642722404,12.161437401,0.3449458424,0.0054249317,-0.0306803825,0.0426799726,0.4873361749,0.0191575535,0.3427449204,0.2873481032,0.0038873902,0.5895528432,11.8323208272,0.4046064929,312656,0.4070080859,1e-05,5e-05,0.5893901434,12.3504092757,0,0.1224415765,12.1047848437
0.5910932459,12.223945343,0.0,12.0268476842,-2.0027111232,0.3596928436,0,0.5883550378,17.5048961639,0.0223777932,0.589521699,0.0536978269,0.0560009416,12.1059628663,0.5922705217,1.0,1772107986.6649065,0.45,-0.030689741,0.0324183367,277.0,17723.6643916,-2.0040192517,-0.0297525508,-12.1259957691,646,0.0002083333,0.6857644512,29.5323450565,12.5321941362,-0.0329331965,11.83338845,12.0260607332,13.0736909988,12.8835599267,0.3592411599,0.0045410483,-0.0275244466,0.0437452761,0.5005148109,0.0184328776,0.3703820423,0.2583146975,0.0233304089,0.5893630634,12.7673978988,0.4211467969,313194,0.3636774778,1e-05,5e-05,0.5906594112,12.673080493,0,0.1192621544,12.8528176061
0.5895634639,18.8379761314,0.0,18.7713902336,-1.9781441577,0.4102419091,0,0.5897727535,17.5048961639,0.0461125933,0.5900482752,0.0537623398,0.0713313301,18.8384341213,0.5891868933,1.0,1772107986.6659064,0.62,-0.0444933647,0.0419486984,277.0,17723.6648913,-1.9789824247,-0.030544443,-18.8582243458,647,0.000234375,0.7152332461,29.1786441803,13.7191868244,-0.0438799187,18.5741324159,18.8596368937,14.1950467839,14.0028305715,0.4115436784,0.004957307,-0.0322701933,0.0425749087,0.4660177423,0.0199115916,0.4039111134,0.3283782209,0.0481832268,0.5904675198,15.865007601,0.3594395548,313194,0.4994574452,1e-05,5e-05,0.5905186039,14.0025907336,0,0.1425440263,13.8561968209
0.5868862555,12.169749777,0.0,12.092168175,-1.9986625314,0.3743304552,0,0.5898331853,26.064617157,0.0644983456,0.5896584521,0.0540236131,0.0581773095,12.1313036321,0.5876173196,1.0,1772107986.6664064,0.4566666667,0.0082128268,0.0522959548,667.6666666667,17723.6648913,-1.996359785,0.0230693755,-12.1512701648,648,0.0002929688,0.6857241275,29.578081131,12.0385989583,0.0061786327,11.9040139794,12.0881666447,12.4544340277,12.2834451973,0.3741591971,0.0061966338,0.0238261524,0.0436511874,0.497680603,0.0191317879,0.3198870808,0.2617970759,0.0666388903,0.5894221358,12.3535850225,0.4240611464,314644,0.3702499795,1e-05,5e-05,0.5899383416,12.2160319515,0,0.1199902267,12.2971081903
0.5894242378,21.5838791729,0.0,21.5620759481,-2.0033120608,0.3600356428,0,0.5865959479,25.7341136932,0.0193844203,0.589550856,0.0552805527,0.0700322994,21.5929590638,0.5882339666,1.0,1772107986.666906,0.6033333333,0.0329683505,0.0430408693,665.0,18041.6553777,-2.003281767,0.0510398644,-21.6129746133,649,0.000234375,0.7178406431,30.0079123974,11.6864747336,0.0307313089,21.4128572391,21.6115693103,11.9828835271,11.8654116184,0.3589126489,0.0048708086,0.0513311654,0.0438483644,0.4703833514,0.0167194227,0.2684168039,0.3422797619,0.0238485859,0.5871471719,10.9680214438,0.3670253125,314918,0.4892721464,1e-05,5e-05,0.5902824479,11.8460431812,0,0.1289144127,11.8169371521
0.5896898804,17.8813106118,0.0,17.8203292391,-1.9905650234,0.3868393924,0,0.5871473742,11.2066907883,0.0289766009,0.5861136564,0.0556003857,0.0656736214,17.8788707201,0.5892330668,1.0,1772108304.6690376,0.5533333333,0.0687712556,0.0436477358,401.6666666667,18041.6558781,-1.9910317838,0.0585738823,-17.8987857107,650,0.0002148438,0.7081742899,30.1967906952,12.1395150334,0.0704149537,17.6565094887,17.9007000067,12.5282544164,12.3953382119,0.3881571777,0.0046883622,0.0546398961,0.0437820657,0.4779458533,0.0179386822,0.2928023768,0.3145186975,0.0262957207,0.5867797391,10.8566961418,0.3896166215,315646,0.4475088452,1e-05,5e-05,0.5868566589,12.3448273593,0,0.1273732305,12.3074935335
0.5891812456,18.3642183462,0.0,18.3211864579,-1.9810915864,0.4034257593,0,0.5864454756,16.7773284912,-0.0155891234,0.5886509252,0.0536729662,0.0676086485,18.4240615879,0.5900961916,1.0,1772108304.6700406,0.5933333333,0.0522623982,0.0374922468,251.0,18041.6563784,-1.9813578498,0.0638942465,-18.4438544895,651,0.0002278646,0.7091244221,29.349250555,13.0158717084,0.0554024874,18.1252851233,18.4718915908,13.4851300563,13.3023612483,0.4027606676,0.0048964916,0.0622928616,0.0431486241,0.4697122237,0.0194315169,0.3542758397,0.3193315831,-0.0123785714,0.5875085928,15.3115196148,0.3736924498,316464,0.4817992812,1e-05,5e-05,0.5886014124,13.3095631184,0,0.134340879,13.2246074591
0.5913696456,19.9220788415,0.0,19.8048721214,-1.983073707,0.4072373293,0,0.5851758951,13.967581749,-0.0282107167,0.5905724692,0.0538033748,0.0662826552,19.9125390237,0.5890055007,1.0,1772108304.6705408,0.6166666667,0.0181374495,0.0444743335,262.0,18041.6568784,-1.9852775864,0.0712311223,-19.9323573379,652,0.0002669271,0.715479157,29.44992733,13.1227633679,0.0182448045,19.6247801806,19.9592545789,13.5223506882,13.3597184346,0.4069072804,0.0056073781,0.0693126662,0.0431210017,0.4640101008,0.0188786036,0.3534593904,0.3339099917,-0.0318372856,0.585061115,14.0761989888,0.3657084846,316727,0.5003414237,1e-05,5e-05,0.5916828426,13.2966266086,0,0.1368023612,13.3221390873
0.5895406131,11.6892334859,0.0,11.6406127211,-1.9857179519,0.3889973236,0,0.588100641,-12.4200763702,0.0503981682,0.5893451609,0.0550142686,0.0634328575,11.7284529422,0.5899163496,1.0,1772108304.6705408,0.52,0.0130421938,0.0425165042,570.6666666667,18041.657378,-1.9865338699,0.0108783074,-11.7482894147,653,0.0002539062,0.6926658316,29.9362182617,15.3930910432,0.0115095814,11.4227707859,11.8040405903,15.9097636773,15.6931637311,0.3897099662,0.0054857472,0.0099027707,0.0438458967,0.4853156074,0.0193799609,0.4344117367,0.2724280317,0.0512817955,0.5898383361,16.9354201074,0.3987749134,317453,0.4218739356,1e-05,5e-05,0.5901397334,15.7270970345,0,0.1314628992,15.6154144575
0.5907890169,14.2666442058,0.0,14.0489945789,-1.9947977714,0.3797826265,0,0.589645916,12.7241315842,0.0367924857,0.5893741031,0.053697749,0.0632218427,14.1718354525,0.5913787607,1.0,1772108304.6710408,0.5533333333,-0.0108633122,0.0370159947,307.0,18041.6579994,-1.9934643114,0.0255434734,-14.1917783675,654,0.0002539062,0.7031011105,29.3695828915,14.5380586356,-0.0136821963,13.8397925396,14.1059756764,15.0374029795,14.8547006452,0.3756668686,0.0054857472,0.0225462656,0.0433248162,0.478041725,0.0192856273,0.4161306176,0.301923947,0.0393285195,0.5892290052,13.7209240016,0.3871558213,318129,0.4492077927,1e-05,5e-05,0.5909750684,14.7612567524,0,0.1295864416,14.8400258462
0.5902793467,17.9238446049,0.0,17.8220388162,-2.0001132556,0.3650819781,0,0.5892388723,11.5247497559,0.0184255196,0.5894970725,0.0544435875,0.0680489909,17.9007540522,0.5902584459,1.0,1772108304.6715405,0.5733333333,-0.0392559845,0.0412980061,327.0,18041.6585028,-2.0011965513,0.0394513871,-17.9207640949,655,0.0001692708,0.7075212661,29.8668644428,13.5664455734,-0.0408320454,17.6616238653,17.9216577842,13.9769434003,13.8453114555,0.3641386014,0.0038301617,0.0424406724,0.0442682815,0.4754615962,0.0178014248,0.3258256476,0.3161307509,0.019961699,0.5891215348,13.9271759645,0.3771594013,318407,0.4643795313,1e-05,5e-05,0.5902267337,13.7834167916,0,0.1331869761,13.7281763371
