debug/a1_2_std,debug/a1_0,debug/q2,debug/a1_1,lrs/critic_lr,debug/q2_std,debug/a_0_std,debug/r_std,training_step_duration,memory_len,debug/a_2_std,debug/a2_1,return_train,_timestamp,debug/q1_std,debug/r,lrs/actor_lr,debug/backup,bc/bc_lambda,debug/q1,losses/loss_critic,debug/critic_grad_norm,episode_length_train,debug/a2_2_std,round_time,debug/q_a1_std,losses/loss_actor,debug/q_a1_targ_std,debug/backup_std,debug/a_2,debug/a_1,_runtime,debug/logp_a2,debug/log_pi_std,debug/demo_fraction_in_batch,_step,debug/a1_1_std,debug/a_1_std,idle_time,episode_length_test,debug/actor_grad_norm,debug/q_a1_targ,debug/q_a1,debug/d,debug/a2_1_std,debug/a1_0_std,debug/a2_0,return_test,debug/a2_0_std,debug/a2_2,debug/logp_a2_std,debug/log_pi,debug/d_std,debug/a_0,sampling_duration,debug/a1_2
0.3303353537,0.9608223216,2.3129045741,0.8500686884,2e-05,3.2810548449,0.3895858488,0.0780701308,0.3788825448,332362,0.498874109,0.8500647056,139.0738983154,1772730466.2690687,2.78355932,0.0344215043,5e-06,2.3022535094,0.0485457643,2.0524860215,0.1210975821,15.9055370871,2755.0,0.3280204694,57.0409908295,2.8963722253,-2.2175496809,3.0568053063,3.2481397788,0.5385503646,0.2208363225,20339.954138,-0.1291804331,0.59275807,0.0120833333,289,0.3122916858,0.7045023119,0.0,0,0.2294797979,2.1938704888,2.2184257372,0.0033159723,0.3133602138,0.1865468757,0.9614578549,0,0.1843406329,0.1410112883,0.5904183861,-0.1307748879,0.0560233091,0.8485365438,0.0013440212,0.1430772611
0.0536319479,0.9631222045,2.122189699,0.8537050569,2e-05,2.9336506176,0.3953116457,0.0779025573,0.3750885677,332362,0.5003597067,0.8550893497,139.0738983154,1772731172.8925824,2.9460713394,0.034838598,5e-06,2.2748854343,0.048540741,2.210551188,0.1197130848,15.5839345773,2755.0,0.0511093044,56.4720480442,2.7884343998,-2.1751180696,3.0681522671,3.2623768187,0.5317708488,0.2028315504,21046.5491692,-0.1222468708,0.5809730573,0.00875,290,0.3077498985,0.7122148311,0.0,0,0.1806468293,2.1632689555,2.1762476222,0.0033029515,0.3067682789,0.1804115804,0.9635224346,0,0.17903368,0.005217014,0.5789139962,-0.1237994233,0.0559286996,0.8436557833,0.0013149261,0.0053559029
0.048902489,0.9609886114,2.2842258732,0.8454190512,2e-05,3.2156232913,0.3945689199,0.0794040442,0.4187758827,332362,0.5001961521,0.8460214492,139.0738983154,1772731172.893429,2.7234245849,0.0354574235,5e-06,2.2873658478,0.0485357178,2.0259722487,0.1197548715,13.5673030186,2755.0,0.0489183459,63.0455138683,2.8668717225,-2.2067399518,3.0495863056,3.2443794044,0.5373264056,0.2163574404,21046.5498236,-0.1272917468,0.5873413591,0.0129166667,291,0.3206480988,0.7026567022,0.0,0,0.2165808171,2.1734659211,2.2082431785,0.0035243057,0.3211520664,0.1861715317,0.9611520612,0,0.1867921787,0.0053298612,0.5906309382,-0.1269669746,0.0577150427,0.8438905342,0.001460743,0.0052864585
0.0637783751,0.9600685088,2.450361654,0.8433947706,2e-05,3.3740951848,0.3944209441,0.0774441375,0.3786055581,332362,0.5011707507,0.8449174627,139.0738983154,1772731172.8945823,2.9939807542,0.0349375875,5e-06,2.3132823849,0.0485306945,2.2139362677,0.1306022963,16.6404540284,2755.0,0.0651410641,57.0049571991,3.052117517,-2.3767392,3.108012445,3.3002712393,0.5368793557,0.2198425707,21046.5506412,-0.1298536507,0.6008060137,0.0104166667,292,0.3267605981,0.7072693443,0.0,0,0.2230999373,2.2019980391,2.3784476527,0.0033246529,0.3253710855,0.1888285513,0.9606375213,0,0.1868774828,0.0080338544,0.5920168674,-0.1326988755,0.0562436762,0.8448943698,0.0013439878,0.0079991322
0.2956207494,0.9632581385,2.2522182377,0.839897236,2e-05,3.0904592403,0.3936710793,0.0764154492,0.5830881023,350293,0.4984585438,0.8391475797,56.5804335276,1772731172.894901,3.0264075629,0.034872115,5e-06,2.3442138751,0.0485256712,2.2467158357,0.1159747691,13.1117021624,1316.3333333333,0.2948774044,88.5854785442,2.8932366101,-2.2788099806,3.1644891294,3.3506540513,0.5297135593,0.210686021,21046.5506412,-0.1259858981,0.5813215862,0.0083333333,293,0.3238503884,0.7079236102,0.0,0,0.1649020299,2.2343469318,2.2794828598,0.0033116321,0.3256670189,0.1783296287,0.9631509384,0,0.1797080561,0.1279383714,0.587271288,-0.1249050613,0.055841239,0.84599009,0.0017981497,0.1302083374
0.044806619,0.9614898749,2.3834012548,0.8482598313,2e-05,3.3201544825,0.39008058,0.0779925008,0.5173972098,350293,0.5015049537,0.8487375204,15.3337011337,1772731172.894901,2.9965960415,0.0352208507,5e-06,2.3725303062,0.048520648,2.2225227825,0.1262263488,15.6597976144,597.0,0.0443500672,78.2336752415,2.9581223647,-2.2806811682,3.2280252616,3.4184447424,0.5228646016,0.2232010788,21046.5513241,-0.1254612655,0.5905716447,0.0108333333,294,0.3181798907,0.7083912977,0.0,0,0.1346199559,2.2612027454,2.2817416263,0.0033506945,0.3181560693,0.1861555798,0.9618489353,0,0.1846127763,0.0043706598,0.5833541787,-0.1264749827,0.0562537907,0.849263856,0.00405996,0.0043359376
0.0588182237,0.9620631365,2.3628598579,0.8448929799,2e-05,3.3507011525,0.3991576233,0.0765303026,0.3850823371,350293,0.5002989072,0.8463678773,15.3337011337,1772731172.895584,3.023344241,0.0347580695,5e-06,2.3674835229,0.0485156247,2.2057345271,0.1275178628,14.5511369499,597.0,0.0614139635,57.978474617,3.0912912496,-2.3308102655,3.2523245136,3.4391368445,0.5347613015,0.217148587,21046.5518227,-0.1264576635,0.5836714025,0.0079166667,295,0.3206194424,0.7043791465,0.0,0,0.1740724801,2.2588466652,2.331864148,0.0034375001,0.3190824504,0.1831814498,0.9622866714,0,0.1822441927,0.0056163196,0.5832810404,-0.1268523144,0.0570957081,0.8401184011,0.0013910993,0.0054383682
0.3087572618,0.9623511044,2.2731717006,0.8383693047,2e-05,3.3051578474,0.3908042061,0.076594364,0.3767453798,350293,0.49917834,0.8395986501,15.3337011337,1772731172.8965843,2.9664442118,0.0340479474,5e-06,2.2851560481,0.0485106014,2.1421592863,0.1243167992,14.8752395503,597.0,0.3063830049,56.7030966282,3.0156033595,-2.2292273879,3.178847212,3.363733259,0.5362717173,0.2183067398,21046.5528228,-0.1306273499,0.599446095,0.0108333333,296,0.3336626522,0.7066303229,0.0,0,0.179689217,2.1790163891,2.2300376797,0.003467882,0.3322651472,0.181924681,0.9624636626,0,0.1812081853,0.1295659754,0.5972794255,-0.1315800652,0.0576151525,0.8467109144,0.0011875439,0.1315191013
0.0550493533,0.9682559168,2.4729021629,0.8477708769,2e-05,3.6076513934,0.3911221403,0.0783772432,0.4269299968,350293,0.500391348,0.848450524,15.3337011337,1772731172.8970828,3.0206948471,0.0354444893,5e-06,2.3872494713,0.0485055782,2.1849487535,0.1260781471,14.8063867776,597.0,0.0563944565,64.2845575809,3.1867115553,-2.3617212852,3.3178088744,3.5046475569,0.5313238019,0.2252038785,21046.5536808,-0.110590242,0.554862228,0.00875,297,0.3119445699,0.7068550074,0.0,0,0.1560042327,2.2752565972,2.3628570501,0.0033767362,0.3124723114,0.1666827713,0.9686790673,0,0.1653484166,0.0058940974,0.5560239432,-0.1114305187,0.0565605588,0.8470785042,0.0015168587,0.0057812501
0.0487226029,0.9668981675,2.115112555,0.8369628183,2e-05,2.797901632,0.3973813252,0.0799631658,0.3799475511,350293,0.500931827,0.8375843994,15.3337011337,1772731172.8979406,3.0487424143,0.035754592,5e-06,2.4106031919,0.0485005549,2.2526482272,0.1292961405,14.1586495829,597.0,0.0481228579,57.1950013638,2.7358932503,-2.1893033711,3.2973096355,3.4876254042,0.5268663373,0.227663241,21046.5543233,-0.1121475044,0.555666728,0.0120833333,298,0.3206500927,0.7064747262,0.0,0,0.1442210665,2.2978271206,2.1905752603,0.0033159723,0.3208931721,0.1698039098,0.9674751834,0,0.1674985771,0.0048654516,0.555700467,-0.1123647335,0.0562374206,0.8424220999,0.00127563,0.0048828127
0.0513032308,0.9579370729,2.3148798633,0.7309246703,2e-05,3.341516734,0.39035025,0.0781155565,0.375587581,350293,0.4965021612,0.7311959044,15.3337011337,1772731172.8990843,3.053062079,0.0343282954,5e-06,2.3298997792,0.0484955316,2.2160562356,0.1249924886,13.7442132203,597.0,0.0493888082,56.5772361755,3.0766922275,-2.2868712982,3.2570811749,3.444733274,0.5398698107,0.2179453641,21046.555324,-0.1443314051,0.6229616171,0.0129166667,299,0.4249987489,0.7103990634,0.0,0,0.15945622,2.2223726543,2.2871206268,0.0033637154,0.4252757732,0.1937756356,0.9588706986,0,0.1914296304,0.0051475696,0.6205437585,-0.146032353,0.0565603688,0.8489941068,0.0013703156,0.0052430557
0.2971789818,0.9465835778,2.2640790804,0.2347958684,2e-05,3.3127009352,0.3982552276,0.08102962,0.4135036564,350293,0.5023658798,0.2325339501,15.3337011337,1772731888.732264,3.0341926201,0.0357274361,5e-06,2.365315249,0.0484905084,2.1682150014,0.1298516842,13.807617871,597.0,0.2963514556,62.2984013557,3.0633039808,-2.2597556726,3.2933377695,3.4853794336,0.5239670293,0.2232813229,21762.3592979,-0.1882443117,0.6980915097,0.01,300,0.7259228249,0.7042755493,0.0,0,0.2116614488,2.2521898516,2.2602157362,0.003311632,0.7266758736,0.2202228881,0.9469197496,0,0.2204599257,0.135894101,0.689840728,-0.1908074213,0.0562714306,0.8427429497,0.0017055543,0.1374088581
0.0475207054,0.9338943517,2.2523652951,-0.5595052403,2e-05,3.3210689767,0.3958410369,0.0782088701,0.3948941167,350293,0.5002268082,-0.5659641712,15.3337011337,1772731888.732764,2.9297708098,0.0346074625,5e-06,2.3336455456,0.0484854851,2.1267834989,0.1243282497,16.0347490454,597.0,0.0453710151,59.4568917751,2.9910846257,-2.2118351491,3.2825920296,3.4667451453,0.5279123404,0.2165229196,21762.3599553,-0.2403189471,0.7827566254,0.0104166667,301,0.5851871991,0.7101578967,0.0,0,0.2219863594,2.2247616331,2.2119134776,0.0033637154,0.5825346071,0.2448084889,0.9355887723,0,0.2414136331,0.005716146,0.7730865475,-0.2460955758,0.0565511485,0.8426902052,0.0013876534,0.0057118057
0.0366959689,0.9441818941,2.2225266139,-0.7164293083,2e-05,3.1910426863,0.401667963,0.0791177337,0.3960058896,350293,0.5003961476,-0.721307716,15.3337011337,1772731888.7334213,2.8368881901,0.0342909792,5e-06,2.2907741507,0.0484804618,2.0401421539,0.124001339,14.1892687178,597.0,0.0379980337,59.6385264397,2.9391574812,-2.1932576736,3.2566923642,3.4426407353,0.538255224,0.2287331095,21762.3604595,-0.1990797179,0.7152189231,0.0104166667,302,0.4666126907,0.6982631445,0.0,0,0.2586095372,2.1827874986,2.194152995,0.0035069445,0.4638722422,0.2235444419,0.9441619492,0,0.2233940314,0.0037847223,0.7149381812,-0.1995856927,0.0573702513,0.8398147511,0.0014973927,0.0036631946
0.0453948146,0.9617037201,2.468981448,-0.814423726,2e-05,3.5916546949,0.3877769035,0.0822316095,0.3763278405,350293,0.5011361162,-0.8158387601,15.3337011337,1772731888.7339256,3.1362050271,0.0359429217,5e-06,2.3799472237,0.0484754386,2.2814607779,0.1344602774,15.3385743221,597.0,0.0426716079,56.6471569538,3.2239352942,-2.4019942204,3.3674392502,3.5662042689,0.5379166834,0.2232975739,21762.3609593,-0.1370130112,0.6129319042,0.0133333333,303,0.3677552708,0.7126950069,0.0,0,0.2128132718,2.2653221369,2.4031778598,0.0032855904,0.3672147042,0.1827001559,0.9622115672,0,0.182209844,0.004357639,0.6112742231,-0.1388187357,0.0557891712,0.8506555219,0.001219732,0.0045225696
0.140628342,0.9604258927,2.5172995035,-0.8150529071,2e-05,3.6072307738,0.3944311544,0.0760742321,0.39499307,350293,0.5005750157,-0.8179297956,15.3337011337,1772731888.7344253,3.1458949804,0.0339457391,5e-06,2.3653739389,0.0484704153,2.2490338294,0.1354056597,13.7153334125,597.0,0.1406605421,59.4603488445,3.2146520146,-2.4136256997,3.3504315527,3.5311125159,0.527170156,0.2176734621,21762.3609593,-0.1370033448,0.6184804845,0.0133333333,304,0.3665356811,0.7104090393,0.0,0,0.2246909306,2.2602422468,2.4150314299,0.0032074654,0.364575057,0.1871484105,0.9612246378,0,0.1852432802,0.0401345497,0.6110274221,-0.1401936013,0.0549707375,0.8445125572,0.0013458188,0.0403732651
0.1701518276,0.977462343,2.7372160061,-0.8930924348,2e-05,3.8121203391,0.3903684892,0.0808513782,0.3805585384,350293,0.4999929569,-0.8945371191,15.3337011337,1772731888.734925,3.2942579484,0.0355764146,5e-06,2.5453331375,0.048465392,2.3735555045,0.1387557022,15.5201747306,597.0,0.170549335,57.3079082966,3.4274347607,-2.5987629986,3.5834671354,3.7691768932,0.528632828,0.2141127317,21762.3619587,-0.0776873797,0.4786108702,0.0108333333,305,0.2734606533,0.7099623171,0.0,0,0.2788790638,2.4383363263,2.600405968,0.0034027779,0.2720545661,0.134008568,0.9778838058,0,0.1338363142,0.0474131955,0.4698472836,-0.0804380201,0.0568549562,0.8486001317,0.0013941018,0.047695314
0.2560656942,0.9660170352,2.2746233002,-0.8359648955,2e-05,3.3724130154,0.3959423389,0.0775907356,0.4558445962,366962,0.5023959285,-0.8383583848,56.4911543528,1772731888.735425,3.1761185018,0.0349722343,5e-06,2.4688335594,0.0484603688,2.3096661297,0.1315827308,15.1929596233,1339.3333333333,0.2568955967,69.374781847,3.1397022152,-2.3102157116,3.4585180203,3.6377107525,0.5296571346,0.2262867308,21762.3624608,-0.1199347658,0.5714487976,0.0125,306,0.347893605,0.7065824831,0.0,0,0.1581611348,2.3616930922,2.312058475,0.0032899307,0.3467140129,0.1703039031,0.9660650547,0,0.1700838333,0.0936284752,0.5725786535,-0.1198872708,0.0556195985,0.8440847464,0.00175162,0.0935026066
0.3378060345,0.9563257881,2.4278249303,-0.7957378948,2e-05,3.5755343453,0.3865191417,0.0787725657,0.6397220993,366962,0.499778951,-0.7992919803,138.806060791,1772731888.735927,3.2021985626,0.0343797437,5e-06,2.4135553281,0.0484553455,2.251187698,0.1239217558,13.4213709227,2824.0,0.3364108871,96.4799852371,3.247398057,-2.3505861274,3.445682981,3.626460433,0.5217404664,0.2255241365,21762.3629605,-0.1559594246,0.6568241829,0.01375,307,0.3857888844,0.7075072889,0.0,0,0.1712368147,2.307952981,2.3511278081,0.0033246529,0.3821868247,0.1963966367,0.9567506071,0,0.1972137485,0.132921011,0.6495674231,-0.1594178573,0.0560579088,0.8508929853,0.0033752982,0.1342057333
0.0772029522,0.9582210394,2.4591450596,-0.8188981434,2e-05,3.6423936256,0.3825609565,0.0764246182,0.3781810506,366962,0.499040664,-0.8204925875,138.806060791,1772731888.7369258,3.3946374234,0.0335397014,5e-06,2.4512549186,0.0484503222,2.4939385955,0.1314096162,15.6547442516,2824.0,0.0786421967,56.9226887226,3.3508155966,-2.4387785753,3.5151218065,3.6889755805,0.5271354324,0.2231345638,21762.3639598,-0.1428330478,0.6219411155,0.0079166667,308,0.361003992,0.7101809919,0.0,0,0.2391775602,2.3517684865,2.4394829957,0.0034765626,0.360907074,0.1920176226,0.9584997805,0,0.1924519469,0.0162109379,0.6188462249,-0.1444474571,0.057267818,0.8543711257,0.0012300936,0.0163151046
0.0674076811,0.9659498902,2.3092143337,-0.849790831,2e-05,3.2863650831,0.3900405562,0.0776570189,0.3835403236,366962,0.500197981,-0.8515314333,138.806060791,1772731888.737931,3.1987414408,0.0342944399,5e-06,2.4271114826,0.048445299,2.296925025,0.1356955068,15.6606913185,2824.0,0.0676084845,57.748537302,3.0566224861,-2.2876983841,3.4480288347,3.6276158571,0.5350738019,0.2327357235,21762.3649296,-0.1165878316,0.5722024278,0.0091666667,309,0.322375086,0.7065576784,0.0,0,0.1726796851,2.3225879232,2.288681349,0.0035199654,0.3210840343,0.1702674996,0.9664186025,0,0.1692322068,0.0067795141,0.5649548986,-0.119801624,0.0579543849,0.8492756283,0.0013659477,0.0067925349
0.2508641105,0.9660508482,2.3636627714,-0.8519102561,2e-05,3.3732838798,0.391688606,0.0772476053,0.3865824588,366962,0.5005150928,-0.8540710513,138.806060791,1772732523.073442,3.2690354911,0.0340316516,5e-06,2.4593379903,0.0484402757,2.3832972813,0.1374432887,16.1314554532,2824.0,0.2486201933,58.2005937099,3.1288917732,-2.3591053573,3.4415302483,3.6145355844,0.5235113007,0.2279425997,22396.6740948,-0.117474415,0.5774765841,0.0095833333,310,0.3202713157,0.7057666453,0.0,0,0.1951761716,2.3562812956,2.3599853317,0.0031206598,0.3177307666,0.1700048251,0.9663306713,0,0.1699791,0.0812109396,0.5700465377,-0.1198691149,0.0541369468,0.8478916911,0.0013613907,0.0825781274
0.0494309818,0.964346412,2.3883865372,-0.8463878973,2e-05,3.5215960264,0.3970543802,0.0793037058,0.3702757613,366962,0.5004541343,-0.8476323342,138.806060791,1772732523.073442,3.0213707964,0.0362342849,5e-06,2.4983779788,0.0484352524,2.1523355969,0.1363633898,15.8738468933,2824.0,0.0502556175,55.7378695011,3.2003405921,-2.3191241256,3.5242161306,3.7077346722,0.5142665092,0.2164886271,22396.6754719,-0.1240887902,0.5754257919,0.0129166667,311,0.3286932903,0.7120972653,0.0,0,0.2517402776,2.3849965135,2.3203570422,0.0031119793,0.3284373316,0.1750827553,0.9634749361,0,0.1799113581,0.0050998265,0.5836861138,-0.122238929,0.0541562358,0.8433687882,0.0012332471,0.0050477432
0.0498027638,0.9683469474,2.333569928,-0.8631364655,2e-05,3.3426949684,0.3924301936,0.0828312527,0.3734067138,366962,0.5033533893,-0.8650269198,138.806060791,1772732523.074819,3.2111960053,0.0354395904,5e-06,2.4255839674,0.0484302292,2.2782771881,0.1346486889,14.4334857051,2824.0,0.0497492209,56.2076077461,3.1302166359,-2.3313483246,3.4513841955,3.6402547789,0.5189062677,0.2201868012,22396.6759752,-0.1054034393,0.5404311277,0.0133333333,312,0.3053246705,0.7062165793,0.0,0,0.2789314377,2.3143310459,2.3333146985,0.0032855904,0.3036445601,0.164673655,0.968849529,0,0.1625946423,0.0062456599,0.5431338698,-0.1055896419,0.055567786,0.8459169654,0.0012539037,0.0062977433
0.0368717262,0.9649822835,2.1981309406,-0.8546686252,2e-05,3.0524243649,0.3920191733,0.0787435643,0.3722124545,366962,0.5035108626,-0.8557812297,138.806060791,1772732523.0753224,3.1460621079,0.0345618093,5e-06,2.4191843375,0.0484252059,2.2567187206,0.1322528096,16.4404712264,2824.0,0.0357193486,56.0575304031,2.9859711281,-2.2690335131,3.3953243009,3.5770905987,0.5110330011,0.2309376744,22396.6759752,-0.1167523291,0.5631575958,0.0108333333,313,0.3240854629,0.7067815399,0.0,0,0.1751426108,2.3129292774,2.2707528559,0.0032595487,0.3231925207,0.174639772,0.964926732,0,0.1761738349,0.0036241321,0.56485047,-0.1165967482,0.0557948824,0.846757046,0.0012873904,0.0036588543
0.0517057035,0.9632502786,2.1718478465,-0.8445406087,2e-05,2.9640926385,0.3924436078,0.0797113767,0.3679507653,366962,0.5013754574,-0.8448390035,138.806060791,1772732523.0758224,3.002275091,0.0354784399,5e-06,2.3795042713,0.0484201826,2.2059790667,0.1337485916,15.1733440733,2824.0,0.0521111867,55.4035446644,2.9232813923,-2.2841401784,3.3061477097,3.4924784613,0.5206206749,0.2226562568,22396.676475,-0.124708144,0.5819084762,0.0095833333,314,0.3342174843,0.707785416,0.0,0,0.1854871462,2.2681971161,2.2856987103,0.0032855904,0.3343157947,0.1802703738,0.9635925241,0,0.1787562937,0.0054600696,0.5821265819,-0.1245353901,0.0558079933,0.8477513758,0.0013093805,0.0054427085
0.3132543451,0.9632543894,2.2884455013,-0.8488826791,2e-05,3.0929286456,0.39864045,0.0763534258,0.3719643339,366962,0.500795238,-0.8509126854,138.806060791,1772732523.0758224,2.9226206716,0.0343580326,5e-06,2.3550428518,0.0484151594,2.1938227359,0.1259472945,14.6372956006,2824.0,0.3093022051,55.9964597225,2.9204565016,-2.3198077099,3.1681650511,3.345095017,0.5239843903,0.2337739961,22396.6769762,-0.122401133,0.5959432286,0.0075,315,0.3254907141,0.7091151913,0.0,0,0.1782423024,2.2477454694,2.3210154875,0.0033376737,0.3231043824,0.1796754649,0.9647502613,0,0.1761208249,0.1248133719,0.578400954,-0.1281150196,0.0557753692,0.8425097132,0.0012818877,0.1279253507
0.0431764116,0.967431912,2.2801988403,-0.8670934772,2e-05,3.1623113998,0.3871392437,0.0758776492,0.3706441339,366962,0.500892841,-0.8668960718,138.806060791,1772732523.0763235,3.0859551962,0.0346907649,5e-06,2.3356844425,0.0484101361,2.339257075,0.1331612772,16.7618249162,2824.0,0.0430953326,55.7890510559,2.9852083556,-2.3398254935,3.1643852806,3.3431763776,0.5189279663,0.2279530427,22396.6776311,-0.1077265964,0.5497691508,0.0120833333,316,0.3021744649,0.7040925717,0.0,0,0.1687688701,2.2262761156,2.3409577147,0.0034505209,0.3040470975,0.1684881611,0.9676479733,0,0.1678636856,0.0047960071,0.5448725651,-0.1089926036,0.0572005442,0.8497384469,0.0012193569,0.0048177085
0.0340152588,0.9700468516,2.4366325506,-0.8750339015,2e-05,3.4737488095,0.3900323637,0.0784992198,0.3677648163,366962,0.4994451511,-0.875820659,138.806060791,1772732523.0769784,2.8512682517,0.0341099537,5e-06,2.3423099836,0.0484051128,2.0947437604,0.1251447799,14.3696092161,2824.0,0.0343501998,55.3693687916,3.0419624813,-2.2973407284,3.227849617,3.4083499002,0.5215711981,0.222968537,22396.6781337,-0.1042827373,0.5268620978,0.0108333333,317,0.2907251235,0.7095166286,0.0,0,0.1663802468,2.2364579328,2.2984161425,0.0034244793,0.2910636655,0.1613300106,0.9695246243,0,0.1627250483,0.0036371529,0.542239183,-0.1014183077,0.0569851442,0.8487834803,0.0012841813,0.0036154515
0.0316342451,0.9773816685,2.2834321388,-0.9003756034,2e-05,3.0634487136,0.3892208279,0.0734890385,0.3770354112,366962,0.4987498418,-0.9006530611,138.806060791,1772732523.077481,2.807113471,0.032974925,5e-06,2.3588691862,0.0484000896,2.1534570169,0.1288131924,14.5129984697,2824.0,0.0316370083,56.7569212914,2.8752427197,-2.2968461307,3.2256830851,3.3961471987,0.5244401189,0.2372287964,22396.6786338,-0.0776793479,0.4777295516,0.01,318,0.2566610554,0.7065009165,0.0,0,0.1264723896,2.2585253819,2.2978852153,0.0032725695,0.2567994416,0.1374941528,0.9775320733,0,0.1375188847,0.0036328126,0.4724505452,-0.0789050687,0.0558349196,0.8485198081,0.0012772036,0.003576389
0.0364025772,0.98007833,2.3111077189,-0.9072564471,2e-05,3.1102042119,0.3915902084,0.0798939705,0.3755914084,366962,0.502176259,-0.9079334553,138.806060791,1772732523.0779812,2.9428356806,0.0351040698,5e-06,2.4283432372,0.0483950663,2.2413158043,0.126836322,15.105597264,2824.0,0.0363764241,56.5440506935,3.0113586712,-2.3815723228,3.2591341289,3.4402513202,0.5190625143,0.2178963818,22396.6791344,-0.0673818516,0.4422640699,0.0133333333,319,0.2500859364,0.707976495,0.0,0,0.1673131384,2.3203182944,2.383405474,0.0034852432,0.2493372521,0.1265323525,0.9802452389,0,0.1265886913,0.0040711807,0.4382912163,-0.0678593806,0.0575723562,0.8478619599,0.0011520163,0.0040625001
0.0571814695,0.9643183275,2.4014963889,-0.85077215,2e-05,3.0872489413,0.3922907176,0.0755304276,0.5030546872,386845,0.5003854094,-0.8530147417,104.2964706421,1772733180.04024,2.8447927276,0.0333241653,5e-06,2.3906584175,0.048390043,2.2623743161,0.1228368642,13.4975074577,1586.0,0.0547611735,76.832202673,2.909433883,-2.4004007912,3.0976645899,3.2658097164,0.5119965418,0.2596841886,23053.6153825,-0.1200790497,0.5743135645,0.0083333333,320,0.3235050096,0.6987118999,0.0,0,0.1915250156,2.2894963686,2.4018747028,0.0033072918,0.3227769077,0.1777046519,0.964993397,0,0.1743803041,0.0072699655,0.5751830282,-0.1213400223,0.0555208644,0.8469507802,0.0019965363,0.0076736113
0.2619824598,0.9718197246,2.3248624555,-0.8721478172,2e-05,2.9714386121,0.3717816378,0.0773631562,0.3687177769,386845,0.5023268219,-0.8729241192,104.2964706421,1772733180.04124,2.8335541296,0.0328269905,5e-06,2.3836149613,0.0483850198,2.266734128,0.1267951385,16.4316563861,1586.0,0.2599783895,55.547344923,2.8111634771,-2.3451492659,3.092872866,3.2696702337,0.5081336955,0.2565687981,23053.6163823,-0.0960906315,0.5334308153,0.01125,321,0.2872334255,0.7014215334,0.0,0,0.2669927708,2.2851871999,2.3469496576,0.0032899307,0.2873221997,0.1508130736,0.9731641893,0,0.1461900812,0.098220489,0.520164821,-0.1005953532,0.0558327347,0.860980374,0.0014977407,0.1001085096
0.0564222306,0.9554980906,1.9727387698,-0.8140202101,2e-05,2.6653573791,0.3875469918,0.0768187856,0.3704356543,386845,0.4995919714,-0.8155759764,104.2964706421,1772733180.0417411,2.6610141706,0.0336694716,5e-06,2.3563938204,0.0483799965,2.1080052543,0.1284181039,14.1974782578,1586.0,0.0550765532,55.7703239918,2.6095584337,-2.1276184479,3.0250646432,3.2027973501,0.5042404664,0.2468967211,23053.6168808,-0.1507304932,0.6347852437,0.0120833333,322,0.3635018035,0.7058935146,0.0,0,0.1825166527,2.2523532335,2.1282446718,0.0032552084,0.3628312997,0.2007407367,0.9561374489,0,0.1986629818,0.0054340279,0.6343728075,-0.1518685393,0.0550980497,0.8505341319,0.0013030879,0.0054991321
0.0375581685,0.963896002,2.2808483028,-0.8472101156,2e-05,3.2127272224,0.3751521744,0.0782517809,0.3686855952,386845,0.5002172474,-0.8488622793,104.2964706421,1772733180.0422394,2.8454970813,0.0348737309,5e-06,2.3602494693,0.0483749732,2.2235618178,0.1246858342,15.5130021874,1586.0,0.0375817138,55.5234336853,2.9404170124,-2.3083471974,3.0927331575,3.2771121995,0.5015060929,0.2440642652,23053.6173803,-0.1222170042,0.5811950028,0.01125,323,0.320992158,0.707581201,0.0,0,0.2104486033,2.2506160124,2.309522419,0.0032161459,0.3199439394,0.177818871,0.9646393538,0,0.175270919,0.0038585071,0.5790762508,-0.1234678788,0.0550967244,0.8584893815,0.0013902744,0.0038194446
0.0357469943,0.9581788377,2.3723238095,-0.8343454321,2e-05,3.3064887905,0.3767597633,0.0763847052,0.3711649609,386845,0.5025783773,-0.8368967783,104.2964706421,1772733180.043242,2.8151587097,0.0333176838,5e-06,2.329334813,0.04836995,2.178370796,0.1258809313,16.1604702473,1586.0,0.0348421574,55.8933176994,3.0600122515,-2.3676203887,3.1080521663,3.2840821656,0.4973264035,0.2554121037,23053.6183812,-0.1373945889,0.6084204483,0.00875,324,0.338393542,0.7029628495,0.0,0,0.1731044476,2.2268046824,2.3687624709,0.0032725695,0.3364278425,0.1929790806,0.9585202122,0,0.1926006906,0.0037847223,0.6049320239,-0.1394372541,0.0557504323,0.8584028395,0.0013837051,0.0037977432
0.0357526665,0.9766065224,2.2862285217,-0.9004126815,2e-05,3.0349457725,0.383824329,0.0767448615,0.3752645461,386845,0.5010535729,-0.901801312,104.2964706421,1772733180.0437398,2.8272367803,0.0337430927,5e-06,2.3630725439,0.0483649267,2.2253613695,0.1207647641,14.7177532641,1586.0,0.0345713973,56.4913330078,2.8761726713,-2.3067233427,3.1524396904,3.3310741886,0.5031727608,0.2543029927,23053.6183812,-0.0784149676,0.4806526844,0.0103776042,325,0.2503542557,0.7048096669,0.0,0,0.1126226971,2.2598441466,2.3081125164,0.0035156251,0.2488898733,0.139462981,0.9773660433,0,0.1370019423,0.0036328126,0.4764435492,-0.0803012626,0.0578234801,0.8542966183,0.0012909381,0.0036848959
