lrs/actor_lr,debug/a2_1_std,debug/q_a1,round_time,debug/a_0,debug/actor_grad_norm,sampling_duration,debug/q1_std,debug/q_a1_std,debug/backup,debug/log_pi_std,debug/a1_2_std,_step,debug/a2_2,debug/a1_0_std,debug/q1,debug/logp_a2,debug/d_std,debug/a_1_std,debug/a2_2_std,debug/log_pi,lrs/critic_lr,debug/d,debug/a_1,debug/a2_1,debug/q_a1_targ,debug/a1_1_std,debug/a_0_std,training_step_duration,debug/a_2_std,debug/a2_0,debug/r_std,losses/loss_critic,memory_len,debug/a1_2,debug/backup_std,debug/demo_fraction_in_batch,debug/q2_std,debug/a2_0_std,debug/q_a1_targ_std,_timestamp,debug/r,episode_length_test,losses/loss_actor,idle_time,return_train,debug/logp_a2_std,debug/a_2,debug/a1_0,episode_length_train,debug/q2,debug/a1_1,_runtime,return_test,debug/critic_grad_norm
1e-05,0.5816906724,8.555,14.3159403801,0.2626426991,0.0141028201,0.0099637047,5.504375,5.4780208333,8.609875981,0.2750297243,0.5848561593,30,0.035621686,0.5865744704,8.565,-2.0325821185,0.0074710931,0.6238503947,0.5844769879,-2.0338199917,5e-05,0.0003645833,-0.1358133259,-0.075229622,8.4489948304,0.5812786049,0.546841254,0.0370862023,0.6627425325,0.0226733709,0.0907046926,0.0915672835,12985,0.0341729716,5.4905173286,0.0,5.5097395833,0.5859617954,5.4380775515,1772301183.8904555,0.1155546546,0,-8.5755514272,0.0,165.7574005127,0.2730604723,0.004518842,0.0207261478,1672.0,8.5484375,-0.0757174021,897.210441,0,6.5909849677
1e-05,0.586009258,8.6167708333,14.3388478756,0.2997799789,0.0143075087,0.009915572,5.5998958333,5.5707291667,8.6580750895,0.2562695465,0.5841304678,31,0.0502942932,0.5866928667,8.61375,-2.0376218828,0.0051911194,0.6321573577,0.5837115119,-2.0372915999,5e-05,0.0002408854,-0.1498553885,-0.0315047333,8.4954979229,0.5848439117,0.5425066863,0.0372220771,0.6798584179,-0.0123418478,0.0914192911,0.0859993529,12985,0.048502279,5.5867424981,0.0,5.5914322917,0.5866500417,5.5373304343,1772301183.89096,0.117076875,0,-8.6358405336,0.0,165.7574005127,0.2563200874,-0.0043023636,-0.0146530289,1672.0,8.6254166667,-0.0303687993,897.21094,0,6.1470038007
1e-05,0.584582926,8.5822916667,14.0511262417,0.2715523843,0.0145697337,0.0090299344,5.81828125,5.7853125,8.6339810467,0.2540033788,0.5851805186,32,0.0466149315,0.5867971321,8.5914583333,-2.0380377316,0.0084766075,0.6237010789,0.5848705484,-2.0371182966,5e-05,0.0004166667,-0.1406474081,-0.0424610234,8.4745336978,0.5846570541,0.5435718816,0.0371032604,0.6615031695,0.0069462757,0.0927323844,0.0976638495,12985,0.0471160633,5.8166425188,0.0,5.8190104167,0.5853541263,5.7671198789,1772301183.8914604,0.1149443992,0,-8.6041606522,0.0,165.7574005127,0.2548169756,0.0058698923,0.0063230119,1672.0,8.5859375,-0.0422205842,897.211441,0,6.3452894992
1e-05,0.5868237273,8.7441666667,14.4511671066,0.2548772178,0.0142270501,0.0096994074,5.8008333333,5.7703125,8.7900673453,0.2320945758,0.5860275569,33,-0.0026255167,0.5861007524,8.746875,-2.0422105312,0.0059885044,0.6237127596,0.5866307602,-2.0433087691,5e-05,0.0002799479,-0.1310830324,0.0069768044,8.6382894087,0.5854258293,0.5499744122,0.0377157331,0.6601201667,0.0069315933,0.0897920053,0.0873288715,12985,-0.0034088314,5.7856397041,0.0,5.79375,0.5864096906,5.744442486,1772301183.8924603,0.1142261302,0,-8.7639501444,0.0,165.7574005127,0.2299709507,0.00429771,0.0068672592,1672.0,8.7477083333,0.004921438,897.2119404,0,6.1762691845
1e-05,0.5835581752,8.8366666667,14.5129549503,0.2915855962,0.014674619,0.0102544069,5.9165104167,5.8972916667,8.8729768626,0.2590331441,0.5847191211,34,0.0228207044,0.5856744144,8.8432291667,-2.0347809656,0.0079130348,0.6284219474,0.5857723713,-2.03738283,5e-05,0.0003841146,-0.1498662785,0.063576546,8.7196450202,0.5839563986,0.5432826537,0.0374854374,0.673532267,0.0056139824,0.0921536372,0.0855654731,12985,0.023069597,5.9140526597,0.0,5.9275520833,0.5855407433,5.8753829217,1772301183.89296,0.1149126045,0,-8.856915431,0.0,165.7574005127,0.2584626694,-0.0053127158,0.0068348846,1672.0,8.8363541667,0.060301365,897.2124411,0,5.6510947756
1e-05,0.586412761,9.0502083333,14.2271530628,0.2830573919,0.0137179153,0.0099030193,5.9146875,5.8835416667,9.0911149915,0.2759659663,0.5828841368,35,-0.0613745115,0.5859439365,9.0498958333,-2.0304238331,0.0065872096,0.6267547272,0.5826284206,-2.0323684168,5e-05,0.0003255208,-0.1474503777,0.0386214293,8.9352715667,0.5849844734,0.5438796381,0.0368690618,0.6708593124,-0.0451657695,0.0909835527,0.0914693239,12985,-0.0614438586,5.9043428055,0.0,5.9153385417,0.585521452,5.8684231472,1772301183.89296,0.1174991907,0,-9.0714372412,0.0,165.7574005127,0.276683173,-0.0022680328,-0.0429726498,1672.0,9.0514583333,0.0394080895,897.2129413,0,6.334919548
1e-05,0.584904293,9.0766666667,15.0156736374,0.2525209253,0.0142006784,0.010002292,5.995703125,5.9539583333,9.1215407848,0.3177446631,0.5803958162,36,-0.0842552657,0.5837679038,9.0734895833,-2.0195125469,0.0054086983,0.6218223614,0.5809797307,-2.0194852543,5e-05,0.0002734375,-0.131405046,0.0448498992,8.9710874065,0.5851418265,0.5489862959,0.0388602599,0.6583962599,0.0743592007,0.0897763766,0.0940834069,15466,-0.0851942997,5.9659872003,0.0,5.9738541667,0.5838209363,5.932870396,1772301183.8934605,0.1162638869,0,-9.0981896146,0.0,110.5049336751,0.3171550746,0.0034755686,0.0751973061,1114.6666666667,9.08125,0.0443093982,897.2134406,0,6.6309428402
1e-05,0.5848056404,9.1575,14.2452199459,0.2334595437,0.0143548647,0.0098676984,5.9130989583,5.8812760417,9.2029561965,0.289091376,0.584413711,37,-0.0528257042,0.5842051321,9.155625,-2.0291178898,0.0047843102,0.6203807545,0.5845599645,-2.0291091891,5e-05,0.000234375,-0.1174791363,0.0634413831,9.0612546206,0.5841971322,0.5518660033,0.036923995,0.654990471,0.0466466145,0.0873304483,0.1029846919,15466,-0.0544175365,5.8978677948,0.0,5.9107291667,0.5839983666,5.8760007393,1772301183.8939607,0.1141930167,0,-9.178803614,0.0,0.0,0.2868580345,-0.0064486558,0.0475048235,0.0,9.1647916667,0.0621806695,897.2139407,0,6.7464819761
1e-05,0.5834281403,9.2301041667,14.5359704494,0.2035986935,0.0142632607,0.0102745835,5.8822395833,5.8555208333,9.2809708548,0.2492158414,0.5867254696,38,-0.0168497912,0.5854100198,9.2528125,-2.0392763201,0.0048708086,0.614426498,0.5854788965,-2.0391422284,5e-05,0.000234375,-0.1041222412,0.0398681484,9.1421542343,0.583650858,0.5549283665,0.0374622194,0.6443883292,-0.0288821695,0.0859697029,0.1146028125,15466,-0.0147531139,5.8777319487,0.0,5.8982552083,0.5854835844,5.8597411076,1772301183.8944602,0.1137418841,0,-9.2522030242,0.0,0.0,0.2505396647,-0.0041756095,-0.0281883622,0.0,9.2204166667,0.0354472083,897.2144409,0,7.6068460814
1e-05,0.5847985546,9.4188541667,14.2310903072,0.2238900949,0.0143924524,0.0097029567,5.851796875,5.8172135417,9.4395690536,0.2452375925,0.5852024152,39,-0.0101150733,0.5843240792,9.4208854167,-2.0378794316,0.0039869251,0.619117525,0.5845390149,-2.0391595205,5e-05,0.0001953125,-0.1094908943,0.0032666583,9.3021028153,0.5852945211,0.5535338873,0.0370377461,0.6520363065,-0.0215702722,0.085817529,0.1158688082,15466,-0.0099323288,5.8675781675,0.0,5.8503385417,0.5847388075,5.85206171,1772301183.8949604,0.1147833978,0,-9.439522508,0.0,0.0,0.2451931639,-0.0062718525,-0.0178300362,0.0,9.4280208333,0.0053842688,1044.8128055,0,7.4444834115
1e-05,0.5856749048,9.9411458333,14.397377491,0.2288419098,0.0150515658,0.0101148343,5.9950260417,5.94796875,9.912324295,0.3280546878,0.579393327,40,-0.1209313191,0.5869554224,9.9319791667,-2.0167654594,0.0063696307,0.5679041539,0.5768052346,-2.0143161102,5e-05,0.0002929688,-0.0708709206,0.0257731953,9.5611959759,0.5854309686,0.5543075315,0.0368939193,0.6541114587,-0.0391679411,0.1082443886,0.1462479311,16227,-0.1205175492,5.9851775535,0.1119401042,6.00296875,0.5860478401,5.938965443,1772301331.5021667,0.1878947491,0,-9.9616261609,0.0,0.0,0.3269878382,0.0248754206,-0.0411455221,0.0,9.9453125,0.0310748722,1044.8133055,0,7.3654874833
1e-05,0.5838272943,10.3326041667,14.1527099609,0.2392985716,0.0149256548,0.0099195878,6.075859375,6.0094010417,10.3224450143,0.365201718,0.5723546098,41,-0.1528344016,0.5856684037,10.30765625,-2.00002798,0.0061966338,0.5724055944,0.5727743183,-2.0024147765,5e-05,0.0002929688,-0.0777293237,0.0434780918,9.992165494,0.58303689,0.5493017398,0.0366253694,0.6568060464,-0.038328313,0.106891587,0.1612896955,16227,-0.1494314582,6.0554571386,0.1034635417,6.0607552083,0.5861228222,6.008716011,1772301331.5031667,0.1840577918,0,-10.3526078622,0.0,0.0,0.3661998402,0.0208303849,-0.0354548449,0.0,10.360625,0.0466169689,1044.8138057,0,8.2116459942
1e-05,0.5839779814,10.440625,14.5577869415,0.2447527646,0.015333519,0.0102776686,6.3793489583,6.3324479167,10.4552514283,0.3998515645,0.5714074113,42,-0.1618614491,0.5814842892,10.4403125,-1.9875194287,0.0072886466,0.5738244042,0.5712637128,-1.9869213776,5e-05,0.0003450521,-0.0832468559,-0.0083455435,10.1344244877,0.5842374792,0.5502583351,0.037620248,0.6578356842,-0.0869024358,0.1083640014,0.1598821296,16227,-0.1602507772,6.3615446734,0.1033203125,6.3881770833,0.5821262499,6.313563631,1772301331.503667,0.1816591932,0,-10.4580306482,0.0,0.0,0.4023988459,0.0224957248,-0.0883061123,0.0,10.4411458333,-0.0071632584,1044.8143054,0,8.2019944715
1e-05,0.5817733284,11.211875,14.2798817158,0.263889027,0.0154639077,0.0100156164,6.462734375,6.4094791667,11.2235086807,0.3605162085,0.5783254615,43,-0.1150812165,0.5846614561,11.2158333333,-2.0040460551,0.0074616435,0.5491735713,0.5790046479,-2.0040786191,5e-05,0.0003450521,-0.066299646,-0.0735046317,10.8140085951,0.5808939217,0.5471965815,0.0368145839,0.6612894879,-0.040110545,0.1164491979,0.158239124,16967,-0.1138528596,6.4453775839,0.1580859375,6.4533072917,0.584790253,6.3798230747,1772301331.503667,0.2166356191,0,-11.2302386045,0.0,0.0,0.3626945724,0.030231938,-0.0415599117,0.0,11.2082291667,-0.0728023496,1044.8148059,0,8.4308884617
1e-05,0.5866547104,11.7297916667,14.4347257614,0.2849673672,0.0150437972,0.0103233775,6.5132291667,6.4537760417,11.7477202781,0.3018636259,0.583082961,44,-0.077946818,0.5833161835,11.7375,-2.0253702637,0.0063439477,0.5479849918,0.5831777644,-2.0252380999,5e-05,0.0002994792,-0.0764982318,-0.0017791614,11.3319279559,0.5865670721,0.540155128,0.0371300554,0.6690075948,0.0435473496,0.1153412825,0.1583023136,16967,-0.0776754477,6.4885375774,0.1630729167,6.4988541667,0.5828465223,6.4229215856,1772301331.5041668,0.2228610901,0,-11.7488083124,0.0,0.0,0.2994006107,0.0247033346,0.0446824302,0.0,11.7152083333,-0.0013851523,1044.8153076,0,8.5005095788
1e-05,0.5811903538,12.2226041667,14.1884899139,0.2665847129,0.0151893557,0.0097259307,6.5755989583,6.5119270833,12.2237296661,0.3382067912,0.5836046513,45,-0.0727450187,0.5848826802,12.2175,-2.0130779155,0.0056587441,0.5424180671,0.5837870628,-2.0117830849,5e-05,0.0002539062,-0.0663467578,-0.0809193649,11.8092792257,0.5818984818,0.543715104,0.0369065595,0.6629564645,-0.0578387821,0.1143286552,0.1757328503,16967,-0.0747361878,6.560798281,0.1694140625,6.5660416667,0.5849186456,6.4930221021,1772301331.5046673,0.226328201,0,-12.2415019131,0.0,0.0,0.3390381611,0.028885768,-0.0590738628,0.0,12.2234375,-0.081175889,1044.815807,0,9.7987630041
1e-05,0.5846104791,13.0089583333,14.7710568905,0.2592442974,0.0158716041,0.0101179886,6.564765625,6.5273697917,13.0213786125,0.3835704962,0.5829407499,46,-0.0651845545,0.5745422876,13.0042708333,-1.9934457397,0.0056938766,0.529073773,0.5838013969,-1.9942696687,5e-05,0.0002669271,-0.050746115,-0.0253234124,12.5778112761,0.5839015387,0.5428671174,0.0379035123,0.660616592,-0.1452290273,0.1147664887,0.1630401431,17713,-0.0649535169,6.5639407603,0.1936067708,6.5959635417,0.5738565135,6.4922784917,1772301331.505169,0.2417865188,0,-13.026623408,0.0,0.0,0.3825198068,0.0330342359,-0.1436947924,0.0,13.0034375,-0.0241727201,1044.8163059,0,9.1177234391
1e-05,0.5856878082,14.0670833333,15.3624119759,0.2821865869,0.0157214677,0.0102989992,6.8684895833,6.8047395833,14.0760317755,0.355868158,0.5812161807,47,-0.088916257,0.5818208075,14.0509375,-2.0050071299,0.0048356761,0.5142774117,0.5816623811,-2.006262159,5e-05,0.0002213542,-0.048261453,0.0213021483,13.5750797685,0.5845833323,0.5389512507,0.0401905568,0.6682173208,-0.0969521629,0.122035229,0.1707050509,17713,-0.0881711402,6.8375646758,0.2325260417,6.8637760417,0.5830658189,6.7462874524,1772301331.5056686,0.2687814387,0,-14.0861605978,0.0,0.0,0.3579372281,0.0411330592,-0.0972616116,0.0,14.070625,0.0212173739,1044.8168058,0,9.4581976708
1e-05,0.5754247975,15.063125,15.5007083416,0.3248818762,0.0168421446,0.0096404187,7.2123697917,7.1564583333,15.0978595702,0.3703823888,0.5867094286,48,-0.0203992205,0.583331718,15.0510416667,-1.9982665221,0.00657776,0.5032744783,0.5864212233,-1.999721483,5e-05,0.0003059896,-0.0536325092,0.1243410339,14.5560076714,0.5764603537,0.5272236916,0.0413293052,0.6817512792,-0.0655571241,0.1266498919,0.1794371261,17713,-0.0225148512,7.188434242,0.2646223958,7.21421875,0.5841653927,7.0893837341,1772301331.5061674,0.2894422745,0,-15.0836987114,0.0,0.0,0.3708435729,0.0419708611,-0.0645478053,0.0,15.0678125,0.122691348,1044.8173055,0,10.1051191592
1e-05,0.5520247959,16.3632291667,15.2451140881,0.3832993275,0.0166669589,0.00935757,7.4882552083,7.4482291667,16.3749235662,0.511032879,0.5839011618,49,0.0631938432,0.584493777,16.3464583333,-1.9297209577,0.005902006,0.4980519184,0.5839471543,-1.931123002,5e-05,0.0002799479,-0.0649488047,0.2400385466,15.7984438721,0.5520657383,0.5165321518,0.0407975308,0.7037506741,-0.0360749826,0.132948014,0.1807941302,17713,0.0665710037,7.4676899028,0.2935546875,7.5127604167,0.5855079752,7.3617272822,1772301331.5066674,0.310554694,0,-16.3793885914,0.0,0.0,0.5084663182,0.0370243528,-0.0344007731,0.0,16.3621875,0.2397125366,1192.6431085,0,10.1303473814
1e-05,0.548486519,17.1396875,15.8286569118,0.324286957,0.0165062492,0.0092941046,7.4868229167,7.4311979167,17.1745925887,0.540970568,0.5847025297,50,0.0568617059,0.5843037347,17.1427083333,-1.9119607222,0.0060750028,0.4830475507,0.5860882054,-1.9136991103,5e-05,0.0002799479,-0.029768758,0.2553348846,16.5923889573,0.5495918538,0.5258676048,0.0427430685,0.6793718344,-0.0789911341,0.1319943008,0.1889950905,18448,0.0566216847,7.4722910015,0.3092838542,7.490078125,0.5839715773,7.3657491922,1772301479.3414826,0.3184965175,0,-17.1585551548,0.0,0.0,0.5403424404,0.0449566802,-0.0780596775,0.0,17.1332291667,0.2553639359,1192.6431085,0,9.5620719894
1e-05,0.5585939774,16.6584375,15.5636162758,0.3642804744,0.0164327904,0.0090286501,7.8849479167,7.8245833333,16.679419775,0.50130659,0.584367345,51,0.0577731947,0.5837220097,16.6548958333,-1.9382339497,0.0063696307,0.5102356652,0.584728534,-1.9398608017,5e-05,0.0002929688,-0.0596396455,0.224203176,16.160071338,0.5596712943,0.5221980291,0.0421748877,0.6949961631,-0.0479889561,0.1309831553,0.1958182914,18448,0.0599462847,7.8576733808,0.2738932292,7.8906770833,0.5848922944,7.7642164922,1772301479.3418252,0.2939963777,0,-16.6792525784,0.0,0.0,0.5018115101,0.0364437673,-0.0489388055,0.0,16.6676041667,0.2228752192,1192.6437673,0,10.9819576267
1e-05,0.5574603627,20.2497916667,15.0400075912,0.3945961079,0.0167205587,0.0088891912,8.1848697917,8.1197916667,20.2577162441,0.4822322069,0.5837988031,52,-0.0023687703,0.586460951,20.2228125,-1.9432127631,0.0050438055,0.4566936675,0.5847623305,-1.9458104205,5e-05,0.000234375,-0.0322811112,0.2223516195,19.5944313526,0.5587377169,0.5108819349,0.0405513128,0.7025199938,-0.0296338384,0.1411357819,0.1978909471,18448,-0.0039461957,8.1566598868,0.3843489583,8.1741927083,0.5866207979,8.032597692,1772301479.3424842,0.3685502128,0,-20.2709391594,0.0,0.0,0.4824880635,0.051130212,-0.0260874435,0.0,20.2665625,0.2182008122,1192.644267,0,10.6582699609
1e-05,0.5644409395,19.11,14.1787354946,0.3676449517,0.0171451254,0.0088952255,8.3538020833,8.30625,19.121138533,0.4667692148,0.5866755094,53,0.0354770575,0.5840124178,19.1159375,-1.9544433149,0.0059276889,0.4811294255,0.5855182892,-1.953948098,5e-05,0.0002734375,-0.0413340776,0.1921037535,18.5431186501,0.5660498969,0.5185061703,0.0377178653,0.6955590332,0.0422468501,0.1376575958,0.1956043867,18448,0.0324784577,8.3248018583,0.3289583333,8.3595572917,0.5864547932,8.2171898146,1772301479.3424842,0.3317449292,0,-19.1271895123,0.0,0.0,0.4677839262,0.0483571575,0.0441877019,0.0,19.0908333333,0.1907332105,1192.6447678,0,10.3424879261
1e-05,0.5717213317,18.66875,14.4995758533,0.3107974645,0.0168202963,0.0089083942,8.20140625,8.1330729167,18.6641576211,0.4287213037,0.5843209738,54,0.0477941286,0.5882604281,18.6745833333,-1.9716686149,0.0056587441,0.487825579,0.5841754091,-1.9719699792,5e-05,0.0002539062,-0.0284278777,0.1568072895,18.1481197961,0.5708284994,0.5274921778,0.0388440895,0.6756102894,0.0151261959,0.1307251043,0.2001617139,18448,0.0467453961,8.1730980543,0.2955338542,8.1863802083,0.5878613536,8.0816241193,1772301479.342984,0.3080527559,0,-18.6870403957,0.0,0.0,0.4287219493,0.043422856,0.0168722829,0.0,18.6516145833,0.1559755942,1192.6452674,0,11.0463763682
1e-05,0.5718554074,19.6596875,14.3798861504,0.3632426392,0.0176194708,0.009123203,8.616875,8.56125,19.6872217131,0.4580129602,0.5808675232,55,0.1041537758,0.5891699165,19.6613020833,-1.9560662444,0.005902006,0.4904385379,0.5788127943,-1.9591333139,5e-05,0.0002799479,-0.0469041831,0.1505895254,19.1585157569,0.5711964061,0.5187717039,0.0382279762,0.6951735793,-0.0050788163,0.1350381438,0.205499237,18448,0.1042834119,8.5817443426,0.3094401042,8.6118489583,0.5885061983,8.4875338733,1772301479.3434849,0.3196981943,0,-19.6709080482,0.0,0.0,0.4564312536,0.0444981905,-0.0015731764,0.0,19.6447916667,0.1481059612,1192.6452674,0,11.0564623396
1e-05,0.5794074396,17.9494791667,14.5059056282,0.2861200643,0.0171840638,0.0088413183,8.1736197917,8.09625,17.9487641525,0.4289941425,0.5815528691,56,0.0971979924,0.5871736757,17.9461458333,-1.9732538267,0.0062223167,0.5089500437,0.5827690365,-1.973712182,5e-05,0.0002864583,-0.0333291037,0.0925379252,17.5128817399,0.5809253881,0.533820762,0.0388045009,0.6702149824,0.0632213291,0.1232990551,0.2104558661,18448,0.093528668,8.138488491,0.2471354167,8.1603645833,0.5873537497,8.0689456864,1772301479.3439844,0.2760453397,0,-17.9703846995,0.0,0.0,0.4297829442,0.0352410801,0.0618552982,0.0,17.951875,0.090488213,1192.6457673,0,10.6203485767
1e-05,0.5767385538,20.5826041667,14.5879163742,0.3570627913,0.017568233,0.0092730029,8.6494010417,8.6016927083,20.6283505694,0.4362944897,0.5853178519,57,0.0574814188,0.5845524289,20.5983333333,-1.9647264711,0.0055465627,0.4898455346,0.5851227921,-1.9652995861,5e-05,0.0002604167,-0.0467214017,0.1105932025,20.1234394805,0.5771632375,0.5182662806,0.0387484845,0.6930616728,0.0909371684,0.1322049315,0.2041934907,18448,0.0583033698,8.6365749482,0.3044140625,8.6659114583,0.5848516558,8.5520422928,1772301479.3444843,0.3189925126,0,-20.604467334,0.0005037785,0.0,0.4390812528,0.0432590544,0.0881923085,0.0,20.5809375,0.108369184,1192.6462671,0,10.2510724545
1e-05,0.5683371444,22.0203645833,14.3533668518,0.3601540698,0.0177827337,0.0087325406,9.3326822917,9.2797395833,22.0258411566,0.4726261988,0.5844346674,58,0.0217528581,0.583754346,22.0468229167,-1.9477663036,0.0063953136,0.4763084781,0.5856345719,-1.9456661904,5e-05,0.0002864583,-0.0305736695,0.1540314141,21.4935189772,0.5680450446,0.5201311603,0.0384984271,0.6921442656,0.0912719098,0.1397732999,0.2275979176,18448,0.0201276083,9.3179963394,0.3416276042,9.3481510417,0.5841380443,9.227172664,1772301479.3444843,0.3384955921,0,-22.0430167913,0.0,0.0,0.4731864713,0.0500725886,0.0926483019,0.0,22.0060416667,0.1537080066,1192.6467674,0,11.1919246884
1e-05,0.5658125826,21.7336979167,13.8704938889,0.340631327,0.0181826426,0.0087493889,9.1137760417,9.0560677083,21.7417536839,0.5098691671,0.5819389488,59,0.08080497,0.5828842421,21.7327083333,-1.9237064858,0.0058411905,0.4836097167,0.581501894,-1.9214380161,5e-05,0.0002734375,-0.0317831424,0.1681739018,21.2496002054,0.5669582897,0.5230772232,0.0368792399,0.6859703437,0.0990511992,0.1336407106,0.2224402371,18448,0.0796795306,9.088993204,0.3164192708,9.124609375,0.582938261,9.0106664975,1772301479.3449843,0.3231175459,0,-21.7559713483,0.0,0.0,0.5106075738,0.0483153237,0.1014398978,0.0,21.7196875,0.1705058413,1340.5712574,0,10.2514691528
1e-05,0.5686926665,19.1771354167,14.1614966393,0.3425817899,0.018035096,0.0092144028,8.7102604167,8.6559375,19.2063112736,0.4773052574,0.5871393466,60,-0.0183247159,0.5854776005,19.1675,-1.9437981041,0.0053992488,0.5189417765,0.5873569487,-1.944335771,5e-05,0.0002539062,-0.0679241062,0.1600860271,18.7967616781,0.5687801471,0.5233011033,0.0374152446,0.6874556446,0.0769448458,0.1242436851,0.1961097406,18448,-0.018836549,8.666405555,0.2416796875,8.7091666667,0.5863995427,8.610250444,1772301627.2783363,0.2769709576,0,-19.193934087,0.0,0.0,0.47726008,0.0363801175,0.0786056367,0.0,19.1708333333,0.1562226706,1340.5717584,0,9.5306002903
1e-05,0.5621514799,20.2238020833,14.1648938656,0.3371957164,0.018636864,0.0088335133,9.068125,9.0179947917,20.2395852788,0.5155940108,0.5826629587,61,0.0991563105,0.5911319294,20.2306770833,-1.9181426187,0.0058411905,0.510284578,0.5820274629,-1.9186272621,5e-05,0.0002734375,-0.0553061475,0.186211743,19.8156541355,0.5646837512,0.5270815554,0.0377873119,0.688161311,0.003741239,0.129351248,0.2049725933,18448,0.0974741811,9.0325552718,0.2628385417,9.0838020833,0.5902121987,8.972852277,1772301627.2788358,0.2893459524,0,-20.2412961173,0.0,0.0,0.5118525624,0.0416592304,0.004531276,0.0,20.1915104167,0.1855096374,1340.5722578,0,10.2714925782
1e-05,0.5601597451,22.3040625,13.1527860165,0.3537104032,0.0208982074,0.008652149,9.435859375,9.3836197917,22.3393498572,0.6151620291,0.5603323676,62,0.2100267743,0.5886561871,22.2901041667,-1.8492400126,0.0058155075,0.4921408403,0.5605395709,-1.8448981245,5e-05,0.0002799479,-0.0449851766,0.1903979915,21.8842930055,0.5604548056,0.5189638999,0.0344856477,0.6906053124,0.0426236503,0.1326903917,0.2651053288,18448,0.2133135962,9.3996365074,0.3032552083,9.463359375,0.5877596408,9.3393285012,1772301627.2798362,0.3152945032,0,-22.3262606478,0.0,0.0,0.6154584074,0.0424569188,0.0432012553,0.0,22.3059895833,0.1912508263,1340.5727579,0,11.6668091575
1e-05,0.5541300719,23.8511979167,16.0768704414,0.3587302492,0.0192486722,0.0105800072,9.590703125,9.5230729167,23.8572792419,0.6293696821,0.5641188332,63,0.2010684336,0.5872288547,23.81953125,-1.8307042925,0.0043937343,0.4778231925,0.5631118213,-1.8305846175,5e-05,0.0002018229,-0.0398268735,0.2104422717,23.3879563959,0.5541326685,0.5176687654,0.0422004938,0.6904984754,-0.0017879854,0.1334300355,0.212167811,18448,0.2036242801,9.555696766,0.3275520833,9.5620833333,0.5889291451,9.4931559412,1772301627.2803364,0.3319179221,0,-23.8651752782,0.0,0.0,0.6283181661,0.04375531,-0.0004952052,0.0,23.86109375,0.2084498325,1340.5732579,0,9.0194202733
1e-05,0.5512502541,22.1925,16.2825922966,0.3400235049,0.0201621612,0.0114306211,9.41546875,9.3551302083,22.2006946166,0.606637494,0.5718980992,64,0.1608723881,0.5881337603,22.17234375,-1.8429976523,0.00498299,0.4984784277,0.5711542197,-1.8466433239,5e-05,0.0002278646,-0.0496207487,0.2284968823,21.77958347,0.5523516903,0.5230754671,0.0421073381,0.6848855994,-0.0114326171,0.1298360811,0.2111087087,18448,0.1601555696,9.3813672411,0.2836588542,9.4069791667,0.5888080527,9.328512096,1772301627.2803364,0.3034331536,0,-22.2105599848,0.0,0.0,0.6038064603,0.0428693847,-0.0142573641,0.0,22.1845833333,0.2248187876,1340.573759,0,9.5986925173
1e-05,0.5595877502,20.3494270833,14.6240019798,0.3558437189,0.0205608981,0.0107138387,9.2999479167,9.26671875,20.374061927,0.5737423557,0.5760962866,65,0.1483182122,0.5881867218,20.3391145833,-1.8703753293,0.0055465627,0.526052154,0.577413033,-1.8701337083,5e-05,0.0002604167,-0.0748332681,0.198610901,19.9962830464,0.5582964144,0.5228690726,0.0374182121,0.6943336236,-0.0310021535,0.1278911038,0.1848728399,18448,0.1456251049,9.2846141374,0.2364973958,9.3176302083,0.5892414667,9.2405462817,1772301627.2808363,0.2752407636,0,-20.3684273879,0.0,0.0,0.5782922174,0.0365692701,-0.0351576343,0.0,20.32203125,0.1996758522,1340.574258,0,8.8462907139
1e-05,0.567058747,21.9847395833,14.5445103645,0.3189654271,0.0210044618,0.0101491563,9.3964583333,9.3435677083,22.0175387621,0.6062217406,0.5664432948,66,0.1965107225,0.5826097816,21.9551041667,-1.852569255,0.0048356761,0.5030988563,0.5657272415,-1.8509574056,5e-05,0.0002213542,-0.0447676518,0.1215196215,21.6301221061,0.5679526356,0.5279187599,0.0376167059,0.6781296768,-0.0982846678,0.1263585419,0.2005690554,18448,0.1962583144,9.3532968926,0.2680729167,9.3876041667,0.5823515636,9.3104847956,1772301627.2813373,0.2909704696,0,-21.9983554324,0.0005521774,0.0,0.606315623,0.0366000654,-0.0990442347,0.0,21.99234375,0.1201876415,1340.5752579,0,9.9722352775
1e-05,0.5531953228,23.65109375,14.6711714268,0.3493338655,0.0227212396,0.0105055785,9.770546875,9.7275520833,23.6722673384,0.7088445878,0.5610859296,67,0.2113187235,0.5715337459,23.629375,-1.7564476895,0.0051911194,0.4936526768,0.561090577,-1.7530537641,5e-05,0.0002408854,-0.047134629,0.2042757646,23.2658636594,0.5525366286,0.5211829097,0.0377235826,0.6881277217,-0.1589661021,0.130407868,0.2074266594,18448,0.2143127008,9.7704150546,0.293984375,9.76859375,0.5717117464,9.7258610702,1772301627.2818365,0.3095319333,0,-23.6674944925,0.0,0.0,0.7072507378,0.0400054934,-0.1593336956,0.0,23.6541145833,0.2060778054,1340.5757572,0,9.1884054605
